id,grup,kurs_kodu,baseline_anket_tarihi,cinsiyet,dogum_yili,baseline_calisma_durumu_son_4hafta,baseline_calisma_durumu_20_saat,baseline_sgk_kaydi,baseline_calisma_saat_ort,baseline_calisma_aylik_gelir_ort,takip_tamamlama,takip_anket_tarihi,takip_calisma_durumu_son_4hafta,takip_calisma_durumu_20_saat,takip_sgk_kaydi,takip_calisma_saat_ort,takip_calisma_aylik_gelir_ort,kurs_yeni_yetenekler_ogretti,kurs_mevcut_yeteneklerimi_sertifikaladi,kurs_is_bulma_stratejileri_ogretti,kursu_kim_verdi,sgk_ocak_2012,sgk_agu_2013,sgk_agu_2013_gelir,kurs_tamamlama_durumu,kursa_katilim_gun_sayisi,CP_c12,CP_c13
65240016,2,65240,2010-10-11,Female,1991,No,,,,,1.0,31/01/2012,Yes,Yes,Yes,36.0,550.0,,,,,1.0,0.0,0.0,,,,
68386039,1,68386,2010-12-24,Male,1979,No,,Yes,48.0,1300.0,1.0,07/02/2012,No,,Yes,999.0,48.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,34.0,,
64337035,1,64337,2010-10-01,Female,1988,No,,No,72.0,70.0,1.0,16/01/2012,Yes,Yes,No,66.0,650.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,30.0,,
60409029,1,60409,2011-01-29,Male,1988,Yes,Yes,Yes,60.0,850.0,1.0,18/01/2012,Yes,Yes,Yes,72.0,1200.0,,,,,1.0,1.0,1850.35,No,2.0,,
66837006,2,66837,2010-12-03,Female,1974,No,,Yes,70.0,650.0,1.0,08/02/2012,No,,Yes,36.0,500.0,,,,,0.0,0.0,0.0,,,,
67577002,2,67577,2010-11-19,Female,1991,No,,,,,1.0,17/02/2012,Yes,Yes,Yes,48.0,1000.0,,,,,1.0,0.0,0.0,,,,
66837006,2,66837,2010-12-03,Female,1974,No,,Yes,70.0,650.0,1.0,08/02/2012,No,,Yes,36.0,500.0,,,,,0.0,0.0,0.0,,,,
66837006,2,66837,2010-12-03,Female,1974,No,,Yes,70.0,650.0,1.0,08/02/2012,No,,Yes,36.0,500.0,,,,,0.0,0.0,0.0,,,,
65293026,1,65293,2010-10-04,Female,1972,Yes,No,Yes,54.0,650.0,1.0,26/01/2012,Yes,Yes,No,56.0,380.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1021.5,Yes,30.0,,
65240052,2,65240,2010-10-05,Male,1990,No,,,,,1.0,03/02/2012,Yes,Yes,,,,,,,,0.0,0.0,0.0,,,,
64295043,1,64295,2010-10-28,Female,1982,No,,Yes,48.0,500.0,1.0,25/02/2012,No,,,,,course did not do this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,60.0,,
64336030,1,64336,2010-10-04,Female,1980,No,,,,,1.0,31/01/2012,No,,No,60.0,400.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,31.0,,
66451009,2,66451,2010-10-06,Female,1985,No,,,,,1.0,27/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
68302056,1,68302,2010-12-28,Female,1965,No,,,,,1.0,21/01/2012,No,,,,,,,,,0.0,0.0,0.0,No,,,
67683028,1,67683,2010-12-22,Female,1969,No,,,,,1.0,21/02/2012,No,,,,,course did this,course did not do this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,31.0,,
67034040,2,67034,2010-10-29,Female,1992,No,,,,,1.0,02/03/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
65358133,1,65358,2010-12-24,Female,1991,No,,No,60.0,700.0,1.0,03/03/2012,No,,No,55.0,700.0,,,,,0.0,0.0,0.0,No,,,
68304025,2,68304,2010-12-09,Male,1970,No,,Yes,60.0,550.0,1.0,20/02/2012,No,,Yes,51.0,700.0,,,,,0.0,0.0,0.0,,,,
64356024,1,64356,2010-10-14,Male,1992,No,,No,48.0,500.0,1.0,21/02/2012,Yes,Yes,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,29.0,,
66837006,2,66837,2010-12-03,Female,1974,No,,Yes,70.0,650.0,1.0,08/02/2012,No,,Yes,36.0,500.0,,,,,0.0,0.0,0.0,,,,
64353033,1,64353,2010-10-07,Female,1977,No,,Yes,45.0,700.0,1.0,16/01/2012,No,,Yes,60.0,630.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1236.47,Yes,33.0,,
68097042,1,68097,2010-12-02,Female,1979,No,,Yes,60.0,500.0,1.0,23/02/2012,Yes,Yes,Yes,60.0,750.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,58.0,,
64336014,2,64336,2010-09-30,Female,1971,No,,,,,1.0,28/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
65480023,1,65480,2010-10-11,Male,1985,No,,No,66.0,400.0,1.0,22/01/2012,Yes,Yes,Yes,45.0,800.0,,,,,1.0,1.0,1066.55,No,44.0,,
65358180,1,65358,2010-09-28,Female,1981,No,,,,,1.0,08/02/2012,No,,,,,course did not do this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,61.0,,
67577050,1,67577,2010-11-15,Male,1978,No,,Yes,48.0,800.0,1.0,11/01/2012,Yes,Yes,Yes,66.0,900.0,course did not do this,course did not do this,course did not do this,ISKUR,1.0,1.0,1290.0,Yes,79.0,,
65358161,1,65358,2010-12-24,Female,1987,No,,No,20.0,300.0,1.0,26/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,61.0,,
65461001,2,65461,2010-10-30,Male,1971,Yes,No,Yes,72.0,900.0,1.0,13/02/2012,Yes,Yes,No,60.0,700.0,,,,,0.0,0.0,0.0,,,,
64431011,2,64431,2010-10-14,Female,1984,No,,Yes,45.0,550.0,1.0,19/01/2012,No,,Yes,45.0,700.0,,,,,0.0,0.0,0.0,,,,
65240091,1,65240,2010-10-11,FEMALE,1986,No,,No,70.0,1500.0,1.0,31/01/2012,No,,No,60.0,500.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,27.0,,
64346009,2,64346,2010-10-11,Female,1988,No,,,,,1.0,07/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
65481010,2,65481,2010-10-13,Male,1973,No,,,,,1.0,06/02/2012,Yes,Yes,Yes,40.0,1600.0,,,,,1.0,0.0,0.0,,,,
65461025,1,65461,2010-10-17,Male,1974,No,,Yes,48.0,750.0,1.0,25/01/2012,Yes,Yes,Yes,56.0,1000.0,course did this,course did this,course did this,ISKUR,1.0,1.0,510.75,Yes,15.0,,
65434016,2,65434,2010-09-27,Male,1990,No,,No,60.0,500.0,1.0,18/02/2012,No,,Yes,48.0,600.0,,,,,1.0,1.0,1723.99,,,,
68386013,2,68386,2010-12-24,Female,1987,No,,,,,1.0,11/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
68301009,2,68301,2010-12-09,Female,1991,No,,,,,1.0,06/02/2012,Yes,Yes,No,54.0,400.0,,,,,0.0,1.0,1021.5,,,,
64354040,1,64354,2010-11-25,Female,1983,No,,Yes,9999.0,250.0,1.0,16/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,30.0,,
64338003,2,64338,2010-10-05,Male,1978,Yes,No,No,50.0,600.0,1.0,11/02/2012,No,,Yes,50.0,650.0,,,,,1.0,1.0,68.1,,,,
64282022,1,64282,2010-10-11,Female,1990,No,,,,,1.0,23/02/2012,Yes,Yes,Yes,40.0,950.0,course did not do this,course did this,course did not do this,ISKUR,1.0,1.0,2095.29,No,,,
68233012,2,68233,2010-11-30,Male,1989,No,,,,,1.0,13/01/2012,No,,Yes,70.0,650.0,course did not do this,course did this,course did not do this,ISKUR,0.0,1.0,1143.49,Yes,71.0,,
64357072,1,64357,2010-12-14,Female,1986,No,,Yes,55.0,800.0,1.0,29/02/2012,Yes,Yes,Yes,54.0,950.0,,,,,1.0,1.0,1035.0,No,,,
64295012,2,64295,2010-10-28,Female,1989,No,,No,48.0,300.0,1.0,20/01/2012,No,,No,45.0,650.0,,,,,0.0,0.0,0.0,,,,
65988016,2,65988,2010-10-20,Female,1986,No,,,,,1.0,08/02/2012,Yes,Yes,Yes,48.0,1200.0,,,,,0.0,0.0,0.0,,,,
65042038,1,65042,2010-10-04,Male,1989,No,,No,22.0,700.0,1.0,14/02/2012,No,,,,,course did this,course did this,course did this,98.0,1.0,0.0,0.0,No,,,
65240065,1,65240,2010-10-05,Female,1990,No,,,,,1.0,01/02/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,1.0,1021.5,Yes,27.0,,
65043003,2,65043,2010-12-21,Female,1986,No,,No,40.0,600.0,1.0,14/02/2012,Yes,Yes,Yes,40.0,1060.0,,,,,0.0,1.0,1601.86,,,,
68302003,2,68302,2010-12-29,Male,1988,No,,,,,1.0,05/02/2012,No,,Yes,120.0,300.0,,,,,0.0,0.0,0.0,,,,
64357008,2,64357,2010-10-30,Female,1986,No,,Yes,85.0,750.0,1.0,14/02/2012,Yes,Yes,Yes,60.0,750.0,,,,,1.0,1.0,1251.91,,,,
65358049,2,65358,2010-10-14,Female,1987,No,,,,,1.0,19/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
65434002,2,65434,2010-10-07,Male,1991,No,,,,,1.0,28/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
66837018,2,66837,2010-11-03,Male,1976,No,,Yes,78.0,1000.0,1.0,16/01/2012,Yes,Yes,Yes,48.0,700.0,course did not do this,course did this,course did not do this,"Government (MoNE, Universities)",1.0,1.0,1182.67,,,,
64236007,2,64236,2010-09-24,Female,1990,No,,,,,1.0,14/02/2012,No,,,,,,,,,0.0,0.0,0.0,No,36.0,,
64296043,1,64296,2010-10-25,Female,1981,No,,Yes,68.0,450.0,1.0,15/01/2012,No,,,,,course did this,course did this,course did this,Employer,1.0,0.0,0.0,Yes,56.0,,
66542009,2,66542,2010-11-02,Female,1991,No,,No,54.0,400.0,1.0,27/01/2012,No,,No,40.0,600.0,,,,,0.0,0.0,0.0,,,,
59026010,2,59026,2010-10-26,Male,1993,Yes,No,No,66.0,100.0,1.0,27/01/2012,Yes,Yes,No,48.0,400.0,,,,,0.0,0.0,0.0,,,,
67579022,2,67579,2010-12-07,Male,1988,Yes,Yes,No,49.0,400.0,1.0,06/01/2012,No,,,,,,,,,1.0,1.0,1050.0,,,,
64186028,1,64186,2010-12-23,FEMALE,1979,No,,Yes,50.0,1500.0,1.0,21/01/2012,No,,Yes,40.0,1500.0,course did not do this,course did not do this,course did not do this,ISKUR,1.0,0.0,0.0,Yes,57.0,,
64344034,1,64344,2010-09-29,Male,1988,No,,Yes,72.0,700.0,1.0,08/02/2012,No,,No,72.0,600.0,,,,,0.0,1.0,1388.69,No,,,
67032033,2,67032,2010-12-28,Female,1981,No,,No,56.0,700.0,1.0,03/03/2012,Yes,Yes,Yes,50.0,713.0,,,,,1.0,0.0,0.0,,,,
68158078,1,68158,2010-12-17,Female,1984,No,,Yes,48.0,800.0,1.0,25/02/2012,Yes,Yes,Yes,72.0,700.0,course did this,course did not do this,course did this,ISKUR,0.0,0.0,0.0,Yes,50.0,,
60983001,2,60983,2010-10-01,Male,1992,Yes,No,,,,1.0,20/02/2012,Yes,Yes,No,50.0,700.0,,,,,0.0,0.0,0.0,,,,
67407047,1,67407,2010-12-14,Female,1987,No,,No,80.0,850.0,1.0,20/02/2012,Yes,No,,,,,,,,0.0,0.0,0.0,Yes,85.0,,
65240007,2,65240,2010-10-11,Female,1979,No,,,,,1.0,12/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
66837009,2,66837,2010-11-03,Female,1992,No,,Yes,49.0,500.0,1.0,13/01/2012,No,,Yes,42.0,650.0,course did this,course did not do this,course did not do this,ISKUR,1.0,0.0,0.0,,,,
68119009,2,68119,2010-12-10,Female,1987,No,,,,,1.0,30/01/2012,Yes,No,Yes,48.0,700.0,,,,,1.0,1.0,1055.56,,,,
67826002,2,67826,2011-01-18,Female,1974,No,,No,65.0,1200.0,1.0,23/02/2012,Yes,No,,,,,,,,0.0,0.0,0.0,,,,
65473029,1,65473,2010-10-16,Male,1985,No,,,,,1.0,24/01/2012,No,,Yes,40.0,900.0,,,,,0.0,1.0,1021.5,No,10.0,,
66922061,1,66922,2010-10-27,Female,1990,No,,,,,1.0,02/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,20.0,,
67032048,1,67032,2010-11-11,Male,1987,No,,Yes,48.0,750.0,1.0,19/01/2012,Yes,Yes,Yes,40.0,1578.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,50.0,,
65240072,1,65240,2010-10-11,Female,1978,No,,,,,1.0,23/01/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,27.0,,
65459011,2,65459,2010-10-14,Male,1983,No,,,,,1.0,11/02/2012,Yes,Yes,Yes,40.0,1500.0,,,,,0.0,0.0,0.0,,,,
67460019,2,67460,2010-11-15,Female,1989,No,,,,,1.0,13/01/2012,No,,No,45.0,630.0,,,,,0.0,0.0,0.0,,,,
65358112,1,65358,2011-01-12,Female,1984,No,,,,,1.0,28/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,61.0,,
66542036,1,66542,2010-11-02,Female,1985,No,,Yes,56.0,800.0,1.0,21/02/2012,No,,Yes,55.0,900.0,course did not do this,course did this,course did not do this,ISKUR,0.0,1.0,1288.0,Yes,19.0,,
64263011,2,64263,2010-11-09,Female,1992,No,,,,,1.0,30/01/2012,No,,No,82.0,200.0,,,,,0.0,0.0,0.0,,,,
64262013,2,64262,2010-12-03,Female,1994,No,,,,,1.0,23/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64244008,2,64244,2010-10-07,Female,1975,Yes,No,Yes,60.0,500.0,1.0,14/02/2012,Yes,Yes,No,54.0,900.0,course did not do this,course did not do this,course did this,ISKUR,0.0,0.0,0.0,Yes,67.0,,
64329027,1,64329,2010-09-28,Male,1977,No,,Yes,8.0,750.0,1.0,19/02/2012,Yes,Yes,Yes,40.0,700.0,course did not do this,course did this,course did this,ISKUR,1.0,1.0,1021.5,Yes,31.0,,
67799038,1,67799,2010-12-21,Male,1974,No,,Yes,55.0,1350.0,1.0,28/02/2012,Yes,Yes,Yes,48.0,99999.0,,,,,0.0,1.0,306.45,No,1.0,,
65293008,2,65293,2010-10-04,Female,1971,Yes,No,No,10.0,200.0,1.0,24/01/2012,No,,No,240.0,99999.0,,,,,0.0,0.0,0.0,,,,
68357026,1,68357,2010-12-16,Male,1990,No,,,,,1.0,31/01/2012,Yes,Yes,Yes,54.0,600.0,course did this,course did not do this,course did this,ISKUR,1.0,1.0,2680.53,Yes,53.0,,
65987018,2,65987,2010-10-22,Female,1979,No,,,,,1.0,23/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,,,,
68402035,1,68402,2010-12-16,Female,1987,No,,,,,1.0,11/02/2012,No,,No,55.0,200.0,course did this,99.0,course did not do this,ISKUR,0.0,0.0,0.0,Yes,50.0,,
64361003,2,64361,2011-01-07,Female,1974,No,,No,72.0,250.0,1.0,24/01/2012,Yes,Yes,No,50.0,350.0,,,,,0.0,1.0,1050.0,,,,
64186043,1,64186,2011-01-12,Female,1988,Yes,No,Yes,70.0,632.0,1.0,20/01/2012,Yes,No,Yes,48.0,660.0,,,,,1.0,1.0,272.4,No,,,
67407006,2,67407,2010-12-28,Female,1987,No,,Yes,60.0,600.0,1.0,03/02/2012,No,,No,60.0,550.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,,,,
64248026,1,64248,2010-10-28,Male,1984,No,,Yes,60.0,650.0,1.0,11/01/2012,No,,Yes,48.0,660.0,,,,,0.0,1.0,1069.17,No,,,
65984044,2,65984,2010-10-12,Female,1971,No,,Yes,96.0,500.0,1.0,13/02/2012,No,,Yes,72.0,650.0,,,,,0.0,0.0,0.0,,,,
64262032,1,64262,2010-12-03,Female,1979,No,,,,,1.0,28/01/2012,No,,Yes,40.0,900.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,58.0,,
66086032,1,66086,2010-10-01,Female,1984,No,,,,,1.0,20/02/2012,Yes,Yes,Yes,45.0,99999.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1398.77,Yes,106.0,,
64262038,1,64262,2010-12-03,Female,1966,No,,,,,1.0,14/02/2012,No,,No,45.0,315.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,58.0,,
65984074,1,65984,2010-10-13,Female,1975,No,,,,,1.0,24/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,93.0,,
66922010,2,66922,2010-10-27,Female,1976,No,,,,,1.0,10/02/2012,No,,,,,,,,,0.0,1.0,1055.55,,,,
64358007,2,64358,2010-10-27,Male,1983,No,,,,,1.0,26/01/2012,Yes,Yes,Yes,40.0,1500.0,,,,,0.0,0.0,0.0,,,,
64431025,2,64431,2010-10-14,Male,1966,No,,Yes,45.0,2500.0,1.0,20/01/2012,No,,Yes,45.0,2350.0,,,,,0.0,0.0,0.0,,,,
64354017,2,64354,2010-09-30,Female,1974,No,,No,56.0,600.0,1.0,24/01/2012,Yes,Yes,No,18.0,300.0,,,,,0.0,0.0,0.0,,,,
65476008,2,65476,2010-09-29,Female,1981,No,,,,,1.0,25/02/2012,No,,,,,,,,,0.0,1.0,1021.5,,,,
68441031,1,68441,2011-01-19,Female,1987,No,,,,,1.0,18/01/2012,No,,,,,,,,,0.0,0.0,0.0,No,,,
65984009,2,65984,2010-10-12,Female,1970,No,,,,,1.0,01/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
68444036,1,68444,2010-12-21,Male,1989,No,,,,,1.0,04/02/2012,Yes,Yes,Yes,36.0,1200.0,course did not do this,course did this,course did not do this,ISKUR,1.0,1.0,1510.04,Yes,36.0,,
64329001,2,64329,2010-09-28,Male,1984,No,,,,,1.0,06/02/2012,No,,Yes,30.0,850.0,,,,,0.0,1.0,2501.35,,,,
64281030,1,64281,2010-11-01,Female,1990,No,,No,48.0,1200.0,1.0,15/02/2012,No,,Yes,48.0,400.0,,,,,0.0,0.0,0.0,No,,,
64364022,1,64364,2011-01-30,Male,1982,No,,Yes,60.0,900.0,1.0,22/02/2012,Yes,Yes,Yes,51.0,919.0,,,,,1.0,1.0,1500.0,No,,,
65240030,2,65240,2010-10-11,Male,1975,No,,Yes,45.0,957.0,1.0,13/02/2012,No,,Yes,45.0,800.0,,,,,1.0,1.0,1254.92,,,,
64186014,2,64186,2010-12-23,Male,1984,No,,Yes,60.0,500.0,1.0,14/02/2012,Yes,Yes,Yes,30.0,350.0,course did this,course did this,course did this,Private training company/college,1.0,1.0,1288.24,,,,
67034062,1,67034,2010-10-28,Female,1987,No,,Yes,60.0,650.0,1.0,13/02/2012,Yes,Yes,Yes,60.0,800.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,57.0,,
67288011,2,67288,2010-11-12,Male,1980,No,,Yes,46.0,2000.0,1.0,20/01/2012,Yes,Yes,Yes,40.0,1000.0,,,,,0.0,1.0,966.09,,,,
65988024,1,65988,2010-10-20,Male,1991,No,,No,40.0,750.0,1.0,30/01/2012,Yes,Yes,Yes,40.0,701.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1086.5,Yes,53.0,,
66303007,2,66303,2010-10-22,Male,1978,No,,Yes,40.0,2500.0,1.0,16/02/2012,No,,Yes,48.0,650.0,course did not do this,course did this,course did this,"Government (MoNE, Universities)",0.0,0.0,0.0,,,,
64281020,2,64281,2010-11-01,Female,1984,No,,No,40.0,500.0,1.0,16/02/2012,No,,Yes,55.0,550.0,,,,,0.0,0.0,0.0,,,,
68357036,1,68357,2010-12-16,Female,1984,No,,,,,1.0,21/01/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,1.0,1021.5,Yes,53.0,,
64263001,2,64263,2010-11-10,Female,1969,No,,,,,1.0,30/01/2012,No,,,,,,,,,1.0,1.0,2974.36,,,,
64357099,1,64357,2010-12-13,Female,1989,No,,No,48.0,,1.0,02/02/2012,Yes,Yes,Yes,66.0,700.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,35.0,,
65358104,1,65358,2011-01-13,Female,1989,No,,,,,1.0,03/03/2012,No,,,,,,,,,0.0,0.0,0.0,No,,,
66086029,1,66086,2010-11-06,Female,1985,No,,,,,1.0,13/01/2012,No,,,,,,,,,1.0,0.0,0.0,No,26.0,,
68386001,2,68386,2010-12-24,Female,1978,No,,Yes,100.0,800.0,1.0,14/01/2012,No,,Yes,70.0,800.0,,,,,0.0,0.0,0.0,,,,
61177018,2,61177,2010-10-21,Female,1977,No,,Yes,48.0,450.0,1.0,16/01/2012,Yes,Yes,Yes,45.0,640.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1257.16,,,,
65984010,2,65984,2010-10-12,Female,1970,Yes,No,,,,1.0,14/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
68402044,1,68402,2010-12-16,Female,1979,No,,No,60.0,9998.0,1.0,17/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,49.0,,
59026019,2,59026,2010-10-26,Female,1981,Yes,No,Yes,48.0,750.0,1.0,24/01/2012,No,,,,,,,,,1.0,0.0,0.0,,,,
64357001,2,64357,2010-11-01,Male,1982,No,,No,10.0,400.0,1.0,15/01/2012,No,,Yes,60.0,1000.0,,,,,1.0,1.0,1678.52,,,,
68441046,1,68441,2010-12-16,Female,1982,No,,Yes,40.0,650.0,1.0,14/01/2012,No,,Yes,53.0,550.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,90.0,,
65042047,1,65042,2010-10-05,Female,1987,No,,,,,1.0,26/01/2012,Yes,Yes,Yes,48.0,1000.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,64.0,,
64174006,2,64174,2010-09-23,Female,1989,No,,No,60.0,350.0,1.0,19/01/2012,Yes,Yes,Yes,40.0,720.0,course did not do this,course did this,course did not do this,"Government (MoNE, Universities)",1.0,1.0,1383.56,,,,
68097057,1,68097,2010-12-28,Female,1983,No,,Yes,24.0,600.0,1.0,19/02/2012,Yes,No,Yes,16.0,99999.0,course did not do this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,No,,,
64357047,2,64357,2010-11-06,Female,1974,No,,,,,1.0,28/02/2012,Yes,Yes,Yes,48.0,700.0,,,,,1.0,1.0,1128.8,,,,
64295049,1,64295,2010-10-28,Female,1975,No,,Yes,84.0,800.0,1.0,27/02/2012,No,,Yes,48.0,600.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,60.0,,
65686009,2,65686,2010-09-30,Male,1984,No,,,,,1.0,29/02/2012,99.0,Yes,Yes,40.0,1500.0,,,,,0.0,0.0,0.0,,,,
67700025,2,67700,2010-12-24,Male,1987,No,,No,44.0,600.0,1.0,20/02/2012,Yes,Yes,Yes,45.0,1000.0,,,,,1.0,1.0,1787.12,,,,
66086040,1,66086,2010-11-06,Male,1990,Yes,Yes,No,30.0,300.0,1.0,23/02/2012,No,,,,,,,,,0.0,0.0,0.0,Yes,50.0,,
68301038,1,68301,2010-12-09,Female,1982,No,,,,,1.0,20/01/2012,No,,No,48.0,600.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,53.0,,
64337016,2,64337,2010-10-01,Female,1981,No,,No,48.0,700.0,1.0,31/01/2012,No,,No,60.0,400.0,,,,,0.0,0.0,0.0,,,,
68357024,2,68357,2010-12-09,Female,1989,No,,No,84.0,60.0,1.0,26/01/2012,No,,No,11.0,400.0,course did this,course did this,course did this,Private training company/college,0.0,1.0,510.75,,,,
65882012,2,65882,2010-11-26,Female,1964,No,,,,,1.0,26/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
67034057,1,67034,2010-10-28,Female,1982,Yes,No,No,9.0,750.0,1.0,16/02/2012,Yes,Yes,Yes,48.0,800.0,course did this,course did this,course did not do this,ISKUR,1.0,1.0,136.2,Yes,59.0,,
68232036,1,68232,2010-12-10,Female,1984,No,,No,18.0,190.0,1.0,26/02/2012,Yes,Yes,99.0,40.0,900.0,course did this,course did not do this,course did not do this,99.0,1.0,1.0,1435.14,Yes,71.0,,
65043014,2,65043,2010-12-21,Male,1989,No,,,,,1.0,14/02/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,1.0,2127.89,,,,
64174036,1,64174,2010-09-27,Male,1974,No,,No,48.0,750.0,1.0,14/02/2012,No,,Yes,40.0,800.0,,,,,0.0,0.0,0.0,No,,,
64244030,1,64244,2010-09-28,Female,1985,No,,,,,1.0,14/02/2012,No,,Yes,40.0,1000.0,,,,,0.0,1.0,238.35,No,,,
68302033,2,68302,2010-12-08,Male,1988,No,,No,56.0,600.0,1.0,13/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64295030,1,64295,2010-10-28,Female,1979,Yes,No,No,48.0,300.0,1.0,20/01/2012,No,,No,45.0,400.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,58.0,,
64337024,2,64337,2010-09-30,Female,1973,Yes,No,Yes,40.0,300.0,1.0,24/01/2012,Yes,No,Yes,50.0,650.0,course did this,course did this,course did this,"Government (MoNE, Universities)",1.0,0.0,0.0,,,,
64330017,2,64330,2010-10-13,Male,1989,No,,Yes,48.0,530.0,1.0,18/02/2012,No,,99.0,60.0,850.0,,,,,0.0,0.0,0.0,,,,
65043019,2,65043,2010-12-28,Female,1975,No,,Yes,45.0,550.0,1.0,17/02/2012,No,,,,,course did this,course did not do this,course did not do this,ISKUR,0.0,1.0,1128.83,,,,
64297017,2,64297,2010-11-04,Male,1979,No,,Yes,48.0,610.0,1.0,19/02/2012,Yes,Yes,Yes,40.0,1200.0,,,,,0.0,0.0,0.0,,,,
65358097,2,65358,2011-01-13,Female,1990,No,,,,,1.0,31/01/2012,No,,,,,course did this,course did this,course did not do this,"Government (MoNE, Universities)",0.0,0.0,0.0,,,,
65984028,2,65984,2010-10-13,Male,1978,No,,No,66.0,560.0,1.0,02/02/2012,Yes,Yes,No,60.0,680.0,course did not do this,course did this,course did not do this,ISKUR,1.0,0.0,0.0,,,,
64338031,1,64338,2010-10-04,Male,1992,Yes,No,,,,1.0,08/02/2012,No,,Yes,60.0,1500.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,35.0,,
64356027,1,64356,2010-10-14,Male,1985,No,,Yes,45.0,400.0,1.0,15/02/2012,Yes,Yes,,,,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,29.0,,
68302062,1,68302,2010-12-28,male  ,1987,No,,No,91.0,850.0,1.0,07/02/2012,No,,,,,course did not do this,course did this,course did this,ISKUR,0.0,1.0,1021.5,Yes,33.0,,
65686014,2,65686,2010-11-28,Female,1990,No,,,,,1.0,28/02/2012,No,,No,72.0,800.0,,,,,0.0,0.0,0.0,,,,
64295019,2,64295,2010-10-28,Female,1990,No,,Yes,72.0,554.0,1.0,20/01/2012,No,,,,,,,,,1.0,1.0,1442.6,,,,
64356032,1,64356,2010-10-14,Male,1988,No,,No,60.0,850.0,1.0,09/02/2012,Yes,Yes,Yes,48.0,667.0,,,,,0.0,1.0,2113.62,No,5.0,,
64354015,2,64354,2010-09-30,Female,1978,Yes,No,Yes,70.0,365.0,1.0,17/01/2012,Yes,No,No,70.0,800.0,course did this,99.0,course did not do this,"Government (MoNE, Universities)",1.0,0.0,0.0,,,,
65240096,1,65240,2010-10-11,Female,1983,No,,No,60.0,270.0,1.0,24/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,1.0,1022.0,Yes,27.0,,
