id,grup,sehir,cinsiyet,dogum_yili,egitim_seviye,baseline_son_4_hafta_gelir,baseline_hafta_20+_calisma,baseline_sgk_kaydi,baseline_haftalik_calisma_saat_ort,baseline_aylik_gelir_ort
65474025,Deney,Tekirdag,,,,,,,,
67843017,Kontrol,Istanbul,Erkek,1988.0,Meslek Yuksekokulu,1.0,0.0,0.0,10.0,1200.0
65882005,Kontrol,Usak,Kadin,1962.0,Meslek Yuksekokulu,0.0,,,,
65043035,Deney,Erzurum,Erkek,1988.0,Meslek Yuksekokulu,1.0,1.0,0.0,70.0,600.0
68304023,Kontrol,Hatay,Kadin,1987.0,Universite - Lisans Derecesi,0.0,,0.0,52.0,400.0
65753048,Deney,Eskisehir,Kadin,1990.0,Lise (Lise),0.0,,1.0,72.0,700.0
65687027,Deney,Gaziantep,,,,,,,,
64353005,Kontrol,Kocaeli,Kadin,1991.0,Lise (Lise),1.0,0.0,,,
64329012,Kontrol,Kocaeli,Erkek,1979.0,Universite - Lisans Derecesi,0.0,,1.0,35.0,960.0
64244035,Deney,Izmir,Kadin,1972.0,Ilkokul (5 Yil),0.0,,1.0,48.0,400.0
67786046,Deney,Istanbul,Erkek,1993.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,40.0,9998.0
68302040,Deney,Hatay,Kadin,1991.0,Lise (Lise),0.0,,0.0,60.0,300.0
64283009,Kontrol,Kocaeli,Erkek,1988.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,50.0,400.0
65358158,Deney,Mus,,,,,,,,
67799049,Deney,Istanbul,Kadin,1979.0,Lise (Lise),0.0,,1.0,80.0,630.0
64236014,Deney,Istanbul,,,,,,,,
64431059,Deney,Kayseri,Kadin,1987.0,Universite - Lisans Derecesi,0.0,,1.0,40.0,600.0
67843040,Deney,Istanbul,Erkek,1988.0,Meslek Yuksekokulu,0.0,,0.0,90.0,1000.0
64357033,Kontrol,Trabzon,Kadin,1986.0,Meslek Yuksekokulu,0.0,,,,
65043030,Deney,Erzurum,Kadin,1987.0,Universite - Lisans Derecesi,0.0,,,,
65043034,Deney,Erzurum,Kadin,1991.0,Lise (Lise),0.0,,,,
65493027,Deney,Eskisehir,,,,,,,,
67288025,Deney,Ankara,Erkek,1982.0,Lise (Lise),0.0,,1.0,40.0,780.0
65473016,Deney,Tekirdag,Erkek,1987.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,54.0,320.0
64273015,Kontrol,Isparta,Erkek,1984.0,Lise (Lise),0.0,,0.0,40.0,250.0
64068012,Kontrol,Elazig,Kadin,1983.0,Lise (Lise),0.0,,,,
64347003,Kontrol,Trabzon,Erkek,1986.0,Meslek Yuksekokulu,1.0,1.0,0.0,70.0,450.0
68386041,Deney,Istanbul,Kadin,1991.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,50.0,700.0
64337026,Deney,Kocaeli,Kadin,1988.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
65459017,Deney,Tekirdag,Kadin,1991.0,Meslek Yuksekokulu,0.0,,,,
64336016,Kontrol,Kocaeli,Kadin,1968.0,Ilkokul (5 Yil),0.0,,,,
64354019,Kontrol,Kocaeli,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,40.0,600.0
65883015,Kontrol,Usak,Kadin,1983.0,Meslek Yuksekokulu,0.0,,1.0,40.0,600.0
66382003,Kontrol,Diyarbakir,Erkek,1991.0,Lise (Lise),0.0,,0.0,35.0,350.0
65749022,Deney,Eskisehir,Kadin,1992.0,Lise (Lise),0.0,,,,
64343039,Deney,Kocaeli,Kadin,1991.0,Meslek Yuksekokulu,0.0,,,,
65986022,Deney,Hatay,Kadin,1989.0,Lise (Lise),0.0,,0.0,112.0,600.0
68233040,Deney,Eskisehir,Kadin,1984.0,Lise (Lise),0.0,,1.0,66.0,800.0
68405018,Kontrol,Istanbul,Kadin,1976.0,Lise (Lise),0.0,,1.0,57.0,680.0
65358047,Kontrol,Mus,Kadin,1991.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
68402043,Deney,Istanbul,Kadin,1978.0,Ilkokul (5 Yil),0.0,,0.0,65.0,450.0
67289039,Kontrol,Ankara,Kadin,1981.0,Universite - Lisans Derecesi,0.0,,,,
64329033,Deney,Kocaeli,Kadin,1988.0,Universite - Lisans Derecesi,0.0,,,,
64357042,Kontrol,Trabzon,,,,,,,,
65986030,Deney,Hatay,,,,,,,,
64431015,Kontrol,Kayseri,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,66.0,450.0
64354035,Deney,Kocaeli,Kadin,1970.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
65358008,Kontrol,Mus,Kadin,1979.0,Ilkokul (5 Yil),0.0,,,,
68097027,Kontrol,Ankara,Kadin,1984.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,60.0,700.0
68304093,Deney,Hatay,Erkek,1988.0,Universite - Yuksek Lisans Derecesi Veya Daha Fazlasi,0.0,,,,
68233023,Kontrol,Eskisehir,Erkek,1992.0,Lise (Lise),0.0,,1.0,98.0,560.0
67703004,Kontrol,Ankara,Kadin,1986.0,Lise (Lise),0.0,,1.0,48.0,907.0
67289063,Deney,Ankara,Kadin,1990.0,Lise (Lise),0.0,,,,
64345001,Kontrol,Kocaeli,Erkek,1981.0,Ilkokul (5 Yil),0.0,,,,
65984097,Deney,Hatay,Kadin,1980.0,Lise (Lise),1.0,0.0,,,
64282004,Kontrol,Kocaeli,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,,,
67786035,Deney,Istanbul,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,60.0,500.0
67460014,Kontrol,Istanbul,Kadin,1984.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,66.0,550.0
64343027,Deney,Kocaeli,Kadin,1988.0,2 Yillik Yuksek Ogrenim,0.0,,,,
68441007,Kontrol,Istanbul,Kadin,1982.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,45.0,5400.0
64300005,Kontrol,Manisa,Kadin,1973.0,Ilkokul (5 Yil),0.0,,0.0,30.0,350.0
64260025,Kontrol,Bayburt,Kadin,1960.0,Ilkokul (5 Yil),0.0,,,,
64284030,Deney,Izmir,Kadin,1966.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,90.0,800.0
64273007,Kontrol,Isparta,Erkek,1988.0,Meslek Yuksekokulu,0.0,,0.0,40.0,600.0
65882021,Deney,Usak,Erkek,1988.0,Meslek Yuksekokulu,0.0,,1.0,72.0,600.0
68302034,Kontrol,Hatay,,,,,,,,
68302049,Deney,Hatay,Erkek,1986.0,Lise (Lise),0.0,,,,
64236013,Deney,Istanbul,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,60.0,1000.0
68301013,Kontrol,Hatay,Kadin,1988.0,Lise (Lise),0.0,,,,
64346039,Deney,Kocaeli,Kadin,1975.0,Lise (Lise),0.0,,,,
68158069,Deney,Ankara,,,,,,,,
64174003,Kontrol,Istanbul,Kadin,1985.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,40.0,800.0
64338020,Kontrol,Kocaeli,Erkek,1978.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,46.0,900.0
67799043,Deney,Istanbul,Kadin,1980.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,40.0,880.0
65358052,Kontrol,Mus,Kadin,1991.0,Ilkokul (5 Yil),0.0,,,,
64330028,Deney,Kocaeli,Erkek,1991.0,Meslek Yuksekokulu,0.0,,,,
65358055,Kontrol,Mus,Kadin,1990.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
66303030,Deney,Usak,Erkek,1987.0,Lise (Lise),0.0,,1.0,25.0,750.0
64344025,Deney,Kocaeli,Kadin,1986.0,2 Yillik Yuksek Ogrenim,0.0,,,,
62617005,Kontrol,Kayseri,Kadin,1990.0,Lise (Lise),0.0,,0.0,90.0,500.0
64345005,Kontrol,Kocaeli,Erkek,1978.0,Lise (Lise),0.0,,,,
67460017,Kontrol,Istanbul,Erkek,1966.0,Lise (Lise),0.0,,0.0,80.0,1100.0
65493005,Kontrol,Eskisehir,,,,,,,,
64352014,Kontrol,Kocaeli,Kadin,1989.0,Meslek Yuksekokulu,0.0,,,,
68357029,Deney,Hatay,Kadin,1982.0,Lise (Lise),0.0,,,,
68304034,Kontrol,Hatay,Kadin,1988.0,Lise (Lise),0.0,,1.0,50.0,400.0
67577040,Deney,Istanbul,Erkek,1984.0,Universite - Lisans Derecesi,0.0,,1.0,60.0,700.0
65984099,Deney,Hatay,Erkek,1969.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,60.0,600.0
68402010,Kontrol,Istanbul,Kadin,1979.0,Ilkokul (5 Yil),0.0,,0.0,56.0,9998.0
65434014,Kontrol,Gaziantep,Erkek,1988.0,Lise (Lise),0.0,,0.0,72.0,750.0
66891033,Deney,Antalya,Kadin,1988.0,,0.0,,0.0,72.0,500.0
65042027,Deney,Erzurum,Kadin,1979.0,Lise (Lise),0.0,,,,
63066023,Kontrol,Istanbul,,,,,,,,
65496018,Deney,Kirikkale,Erkek,1977.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,70.0,900.0
64296002,Kontrol,Manisa,Kadin,1985.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,48.0,1250.0
64273017,Deney,Isparta,Erkek,1988.0,Meslek Yuksekokulu,0.0,,0.0,70.0,600.0
65481023,Deney,Kirikkale,Erkek,1983.0,Lise (Lise),0.0,,0.0,70.0,300.0
65474005,Kontrol,Tekirdag,Kadin,1989.0,Universite - Lisans Derecesi,0.0,,,,
61177038,Deney,Kayseri,Kadin,1983.0,Meslek Yuksekokulu,0.0,,1.0,65.0,850.0
65179012,Kontrol,Duzce,Erkek,1987.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,0.0,48.0,100.0
64247019,Kontrol,Izmir,Kadin,1990.0,Lise (Lise),0.0,,1.0,48.0,600.0
64329005,Kontrol,Kocaeli,Kadin,1985.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,75.0,350.0
68232003,Kontrol,Eskisehir,,,,,,,,
65497001,Kontrol,Kirikkale,Erkek,1990.0,Meslek Yuksekokulu,0.0,,,,
67577019,Kontrol,Istanbul,Erkek,1988.0,Lise (Lise),0.0,,1.0,54.0,600.0
67032066,Deney,Ankara,Kadin,1978.0,Lise (Lise),1.0,0.0,1.0,72.0,700.0
66837013,Kontrol,Antalya,Kadin,1979.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,96.0,120.0
65882027,Deney,Usak,Kadin,1977.0,Ilkokul (5 Yil),0.0,,,,
65043048,Deney,Erzurum,Kadin,1991.0,Lise (Lise),0.0,,,,
64297022,Kontrol,Manisa,Erkek,1984.0,Lise (Lise),1.0,0.0,1.0,70.0,100.0
65476023,Kontrol,Eskisehir,,,,,,,,
68304043,Kontrol,Hatay,Kadin,1976.0,Universite - Lisans Derecesi,0.0,,1.0,24.0,750.0
64336040,Deney,Kocaeli,Kadin,1967.0,Lise (Lise),0.0,,,,
62617015,Deney,Kayseri,Erkek,1989.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,48.0,1500.0
67683009,Kontrol,Istanbul,Kadin,1985.0,Ilkokul (5 Yil),1.0,0.0,0.0,60.0,450.0
68304089,Deney,Hatay,Erkek,1987.0,Universite - Lisans Derecesi,0.0,,,,
64431025,Kontrol,Kayseri,Erkek,1966.0,Universite - Lisans Derecesi,0.0,,1.0,45.0,2500.0
67407024,Kontrol,Istanbul,Kadin,1994.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,0.0,72.0,800.0
65988044,Deney,Hatay,Erkek,1985.0,Universite - Lisans Derecesi,0.0,,,,
68402036,Deney,Istanbul,Kadin,1979.0,2 Yillik Yuksek Ogrenim,0.0,,,,
65240054,Kontrol,Kayseri,,,,,,,,
68301001,Kontrol,Hatay,Erkek,1990.0,Lise (Lise),0.0,,0.0,105.0,500.0
64343017,Kontrol,Kocaeli,Kadin,1979.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,99.0,9999.0,9999.0
64336039,Deney,Kocaeli,Kadin,1975.0,Meslek Yuksekokulu,0.0,,,,
65240098,Deney,Kayseri,Kadin,1988.0,2 Yillik Yuksek Ogrenim,0.0,,,,
68441018,Kontrol,Istanbul,,,,,,,,
65480028,Deney,Kirikkale,,,,,,,,
65480024,Deney,Kirikkale,Erkek,1989.0,Lise (Lise),0.0,,,,
64236007,Kontrol,Istanbul,Kadin,1990.0,Lise (Lise),0.0,,,,
66922072,Deney,Ankara,Kadin,1981.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,60.0,850.0
64273026,Deney,Isparta,,,,,,,,
67683050,Deney,Istanbul,Kadin,1990.0,Lise (Lise),0.0,,1.0,48.0,700.0
66264029,Deney,Kayseri,Erkek,1970.0,Ilkokul (5 Yil),0.0,,1.0,50.0,550.0
65358041,Kontrol,Mus,Kadin,1990.0,Meslek Yuksekokulu,0.0,,,,
65476026,Deney,Eskisehir,Kadin,1986.0,Lise (Lise),0.0,,0.0,72.0,550.0
64300022,Deney,Manisa,,,,,,,,
64330037,Deney,Kocaeli,Erkek,1988.0,Meslek Yuksekokulu,0.0,,0.0,98.0,500.0
64247040,Deney,Izmir,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,,,
67288038,Deney,Ankara,Kadin,1990.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,73.0,580.0
67845027,Deney,Istanbul,Erkek,1972.0,Universite - Lisans Derecesi,0.0,,0.0,48.0,1000.0
68386050,Deney,Istanbul,Kadin,1977.0,Lise (Lise),0.0,,1.0,77.0,400.0
65753030,Deney,Eskisehir,Kadin,1986.0,Universite - Lisans Derecesi,0.0,,,,
68405004,Kontrol,Istanbul,Kadin,1992.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64329019,Kontrol,Kocaeli,Erkek,1987.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,40.0,1000.0
68405035,Deney,Istanbul,Kadin,1988.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
65497022,Deney,Kirikkale,Erkek,1991.0,Meslek Yuksekokulu,1.0,0.0,0.0,77.0,360.0
61177017,Kontrol,Kayseri,Kadin,1984.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,55.0,800.0
66086005,Kontrol,Eskisehir,Kadin,1985.0,Lise (Lise),0.0,,1.0,52.0,750.0
64281017,Kontrol,Izmir,Kadin,1981.0,Lise (Lise),0.0,,1.0,48.0,1200.0
65240120,Deney,Kayseri,Kadin,1989.0,Meslek Yuksekokulu,0.0,,,,
67799029,Deney,Istanbul,Erkek,1981.0,Lise (Lise),0.0,,0.0,72.0,1500.0
64352036,Deney,Kocaeli,Kadin,1988.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,48.0,560.0
65493042,Deney,Eskisehir,Erkek,1980.0,Meslek Yuksekokulu,0.0,,1.0,84.0,700.0
65358104,Deney,Mus,Kadin,1989.0,Meslek Yuksekokulu,0.0,,,,
64186007,Kontrol,Istanbul,,,,,,,,
64337043,Deney,Kocaeli,Kadin,1969.0,Lise (Lise),0.0,,,,
64244036,Deney,Izmir,Erkek,1969.0,Ilkokul (5 Yil),1.0,0.0,,,
64347011,Kontrol,Trabzon,,,,,,,,
65687016,Kontrol,Gaziantep,,,,,,,,
68304040,Kontrol,Hatay,Kadin,1983.0,2 Yillik Yuksek Ogrenim,0.0,,,,
60984012,Kontrol,Istanbul,Erkek,1972.0,Ortaokul/ Ortaokul (8 Yil),1.0,1.0,0.0,60.0,1500.0
64264014,Kontrol,Isparta,Erkek,1990.0,2 Yillik Yuksek Ogrenim,0.0,,,,
67683001,Kontrol,Istanbul,Kadin,1971.0,Lise (Lise),0.0,,1.0,45.0,1100.0
64392028,Deney,Sakarya,Erkek,1986.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,50.0,600.0
64392021,Deney,Sakarya,Erkek,1986.0,Lise (Lise),0.0,,,,
68402048,Deney,Istanbul,,,,,,,,
68302024,Kontrol,Hatay,Erkek,1992.0,Lise (Lise),0.0,,0.0,56.0,350.0
68441037,Deney,Istanbul,Kadin,1976.0,Ilkokul (5 Yil),0.0,,1.0,40.0,650.0
66264013,Kontrol,Kayseri,Erkek,1986.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,1.0,54.0,550.0
68405036,Deney,Istanbul,Kadin,1969.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,30.0,600.0
65042041,Deney,Erzurum,Erkek,1985.0,Meslek Yuksekokulu,0.0,,,,
64357030,Kontrol,Trabzon,Erkek,1989.0,Lise (Lise),1.0,0.0,0.0,100.0,410.0
67843004,Kontrol,Istanbul,Erkek,1991.0,Meslek Yuksekokulu,0.0,,,,
68233011,Kontrol,Eskisehir,Kadin,1977.0,Universite - Lisans Derecesi,0.0,,1.0,48.0,830.0
61177023,Deney,Kayseri,Erkek,1980.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,45.0,600.0
65987030,Deney,Hatay,Erkek,1986.0,Lise (Lise),0.0,,,,
68444026,Deney,Istanbul,Erkek,1980.0,Meslek Yuksekokulu,0.0,,1.0,60.0,850.0
67843001,Kontrol,Istanbul,Erkek,1992.0,Meslek Yuksekokulu,0.0,,0.0,45.0,
65240093,Deney,Kayseri,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64353020,Kontrol,Kocaeli,Erkek,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64361002,Kontrol,Trabzon,,,,,,,,
64361011,Deney,Trabzon,Erkek,1984.0,Universite - Lisans Derecesi,0.0,,0.0,105.0,450.0
65358021,Kontrol,Mus,Kadin,1971.0,Ilkokul (5 Yil),0.0,,,,
65481016,Deney,Kirikkale,Erkek,1984.0,Meslek Yuksekokulu,0.0,,0.0,45.0,800.0
68405041,Deney,Istanbul,Kadin,1988.0,Lise (Lise),0.0,,0.0,66.0,600.0
67573040,Deney,Istanbul,Erkek,1975.0,Ilkokul (5 Yil),0.0,,0.0,50.0,1000.0
65496026,Deney,Kirikkale,Erkek,1983.0,Lise (Lise),1.0,0.0,,,
64352003,Kontrol,Kocaeli,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,
66542027,Deney,Usak,Erkek,1970.0,Lise (Lise),0.0,,1.0,84.0,600.0
64174034,Deney,Istanbul,Kadin,1979.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,40.0,1000.0
68097079,Deney,Ankara,Kadin,1971.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,55.0,350.0
65984012,Kontrol,Hatay,,,,,,,,
67577008,Kontrol,Istanbul,Kadin,1973.0,Meslek Yuksekokulu,0.0,,1.0,40.0,680.0
64295024,Kontrol,Manisa,Kadin,1990.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,60.0,400.0
65984068,Deney,Hatay,Kadin,1972.0,Ilkokul (5 Yil),0.0,,,,
64248001,Kontrol,Izmir,Kadin,1980.0,Universite - Lisans Derecesi,0.0,,,,
65476020,Kontrol,Eskisehir,Erkek,1989.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,60.0,600.0
67805017,Deney,Istanbul,Kadin,1988.0,Lise (Lise),0.0,,0.0,72.0,600.0
64300039,Deney,Manisa,Erkek,1993.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,0.0,40.0,550.0
68158006,Kontrol,Ankara,Kadin,1983.0,Universite - Lisans Derecesi,0.0,,1.0,60.0,850.0
65749031,Deney,Eskisehir,Kadin,1987.0,Lise (Lise),0.0,,1.0,60.0,600.0
67805019,Deney,Istanbul,,,,,,,,
68232006,Kontrol,Eskisehir,Kadin,1986.0,Lise (Lise),1.0,1.0,1.0,54.0,650.0
64264004,Kontrol,Isparta,Kadin,1979.0,Universite - Lisans Derecesi,0.0,,1.0,45.0,750.0
64174021,Deney,Istanbul,Kadin,1970.0,Lise (Lise),1.0,0.0,1.0,48.0,1500.0
64209017,Kontrol,Manisa,Kadin,1990.0,Meslek Yuksekokulu,0.0,,,,
65473021,Deney,Tekirdag,Erkek,1988.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,60.0,450.0
63066001,Kontrol,Istanbul,Erkek,1978.0,Universite - Lisans Derecesi,1.0,1.0,1.0,60.0,750.0
67289046,Deney,Ankara,Kadin,1979.0,Universite - Lisans Derecesi,0.0,,1.0,40.0,350.0
67460008,Kontrol,Istanbul,,,,,,,,
65459001,Kontrol,Tekirdag,Kadin,1981.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,45.0,1500.0
64337012,Kontrol,Kocaeli,Kadin,1975.0,Ilkokul (5 Yil),0.0,,,,
68302063,Deney,Hatay,,,,,,,,
66891027,Deney,Antalya,Kadin,1994.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,140.0,1500.0
64174043,Deney,Istanbul,Kadin,1975.0,Meslek Yuksekokulu,0.0,,0.0,40.0,1200.0
64345012,Kontrol,Kocaeli,Erkek,1994.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,0.0,90.0,600.0
68302041,Deney,Hatay,Kadin,1989.0,Lise (Lise),1.0,1.0,0.0,25.0,520.0
64431060,Deney,Kayseri,Erkek,1990.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,72.0,700.0
68233013,Kontrol,Eskisehir,Kadin,1981.0,Lise (Lise),0.0,,1.0,64.0,650.0
65984112,Deney,Hatay,Kadin,1971.0,Ilkokul (5 Yil),0.0,,1.0,6.0,525.0
67573007,Kontrol,Istanbul,Kadin,1991.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,35.0,750.0
65481012,Kontrol,Kirikkale,Erkek,1975.0,Meslek Yuksekokulu,0.0,,1.0,48.0,915.0
65882022,Deney,Usak,Kadin,1966.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,48.0,400.0
68441050,Deney,Istanbul,Kadin,1957.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,70.0,9998.0
65883012,Kontrol,Usak,Erkek,1991.0,Meslek Yuksekokulu,0.0,,1.0,80.0,60.0
65988037,Deney,Hatay,Kadin,1990.0,2 Yillik Yuksek Ogrenim,0.0,,,,
67842050,Deney,Istanbul,Erkek,1978.0,2 Yillik Yuksek Ogrenim,1.0,1.0,1.0,48.0,9999.0
68441002,Kontrol,Istanbul,Kadin,1986.0,Universite - Lisans Derecesi,0.0,,0.0,60.0,800.0
60984020,Deney,Istanbul,Erkek,1966.0,Ilkokul (5 Yil),0.0,,1.0,66.0,650.0
65984081,Deney,Hatay,Kadin,1979.0,Ilkokul (5 Yil),0.0,,,,
64356039,Deney,Kocaeli,Erkek,1976.0,Meslek Yuksekokulu,1.0,0.0,1.0,45.0,1350.0
64352009,Kontrol,Kocaeli,Erkek,1982.0,2 Yillik Yuksek Ogrenim,1.0,0.0,1.0,54.0,800.0
65358148,Deney,Mus,Kadin,1991.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64337021,Kontrol,Kocaeli,Kadin,1990.0,Lise (Lise),0.0,,,,
68405031,Deney,Istanbul,Kadin,1984.0,Universite - Lisans Derecesi,0.0,,1.0,48.0,1200.0
68301026,Deney,Hatay,Kadin,1980.0,2 Yillik Yuksek Ogrenim,0.0,,,,
65042029,Deney,Erzurum,Kadin,1983.0,2 Yillik Yuksek Ogrenim,0.0,,,,
65358098,Kontrol,Mus,Kadin,1962.0,Ilkokul (5 Yil),0.0,,,,
65043028,Deney,Erzurum,Kadin,1991.0,Lise (Lise),0.0,,,,
64431024,Kontrol,Kayseri,Erkek,1988.0,Ilkokul (5 Yil),0.0,,1.0,45.0,400.0
65358105,Deney,Mus,Kadin,1990.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
65459028,Deney,Tekirdag,,,,,,,,
65240056,Kontrol,Kayseri,Kadin,1978.0,Lise (Lise),0.0,,,,
64296050,Deney,Manisa,Kadin,1977.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,80.0,800.0
65987025,Deney,Hatay,Erkek,1976.0,Universite - Lisans Derecesi,1.0,0.0,0.0,14.0,525.0
64344034,Deney,Kocaeli,Erkek,1988.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,72.0,700.0
66264001,Kontrol,Kayseri,,,,,,,,
67803004,Kontrol,Istanbul,Kadin,1987.0,Ilkokul (5 Yil),0.0,,0.0,72.0,700.0
66264032,Deney,Kayseri,Erkek,1973.0,Lise (Lise),0.0,,1.0,48.0,750.0
64431030,Kontrol,Kayseri,Kadin,1983.0,Universite - Lisans Derecesi,0.0,,,,
65436005,Kontrol,Tekirdag,Kadin,1977.0,Ilkokul (5 Yil),0.0,,,,
67288028,Deney,Ankara,,,,,,,,
64364022,Deney,Sakarya,Erkek,1982.0,Meslek Yuksekokulu,0.0,,1.0,60.0,900.0
68357021,Kontrol,Hatay,,,,,,,,
68232009,Kontrol,Eskisehir,Erkek,1987.0,Lise (Lise),1.0,0.0,1.0,20.0,600.0
68232039,Deney,Eskisehir,Kadin,1988.0,Lise (Lise),0.0,,,,
67289064,Deney,Ankara,Kadin,1984.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,35.0,620.0
65984019,Kontrol,Hatay,Kadin,1976.0,,0.0,,0.0,8.0,800.0
67579001,Kontrol,Istanbul,Erkek,1975.0,Lise (Lise),0.0,,1.0,60.0,1400.0
67579049,Deney,Istanbul,Kadin,1990.0,2 Yillik Yuksek Ogrenim,0.0,,,,
68304100,Deney,Hatay,Kadin,1977.0,Lise (Lise),0.0,,0.0,72.0,600.0
65749008,Kontrol,Eskisehir,Erkek,1984.0,Lise (Lise),0.0,,,,
68302018,Kontrol,Hatay,Erkek,1989.0,Lise (Lise),0.0,,0.0,140.0,400.0
64337039,Deney,Kocaeli,Kadin,1988.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,56.0,550.0
67460007,Kontrol,Istanbul,Kadin,1992.0,Meslek Yuksekokulu,0.0,,,,
67573010,Kontrol,Istanbul,Kadin,1980.0,Lise (Lise),0.0,,0.0,60.0,750.0
64174005,Kontrol,Istanbul,Kadin,1985.0,Lise (Lise),0.0,,1.0,70.0,500.0
67577031,Deney,Istanbul,Kadin,1972.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64329017,Kontrol,Kocaeli,Kadin,1982.0,2 Yillik Yuksek Ogrenim,1.0,0.0,1.0,56.0,600.0
64297045,Deney,Manisa,Erkek,1984.0,Lise (Lise),0.0,,1.0,54.0,600.0
65461006,Kontrol,Tekirdag,Erkek,1978.0,Ilkokul (5 Yil),1.0,0.0,1.0,70.0,700.0
59026032,Deney,Isparta,Erkek,1983.0,Universite - Lisans Derecesi,0.0,,0.0,40.0,1000.0
68449008,Kontrol,Istanbul,,,,,,,,
64337014,Kontrol,Kocaeli,Kadin,1981.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64354025,Deney,Kocaeli,Erkek,1985.0,Universite - Lisans Derecesi,0.0,,,,
64247001,Kontrol,Izmir,Kadin,1986.0,Lise (Lise),0.0,,0.0,154.0,500.0
68444040,Deney,Istanbul,Erkek,1993.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,0.0,72.0,600.0
65984082,Deney,Hatay,,,,,,,,
64186038,Deney,Istanbul,Kadin,1966.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,50.0,2000.0
68301019,Kontrol,Hatay,Kadin,1985.0,Lise (Lise),0.0,,,,
64209008,Kontrol,Manisa,Erkek,1990.0,Meslek Yuksekokulu,0.0,,0.0,90.0,600.0
65293035,Deney,Denizli,Erkek,1977.0,Lise (Lise),0.0,,0.0,72.0,540.0
